profile_id,target_role,research_consent_given,created_at,updated_at,job_satisfaction,D1,D2,D3,D4,D5,D6_result,D6_learning,D6_relation,suggested_role,triage_decision_quality,triage_strategy_adaptation,triage_decision_speed,gonogo_inhibition_control,gonogo_attention_stability,gonogo_response_stability,neg_interaction_balance,neg_decision_drive,neg_outcome_quality
81b86abc-d94a-48ef-9f0d-86364117876b,sales_ops,True,2026-03-13T12:54:30.767+00:00,2026-03-13T12:58:27.24798+00:00,3,30.0,75.0,75.0,63.0,63.0,100.0,100.0,100.0,receptionist,0.375,0.75,0.00020387879405693316,0.8666666666666667,0.15555555555555556,0.015269778999633846,0.41666666666666674,0.5499999999999999,0.4916666666666667
5b4b3665-89c7-4dc4-aead-b05cdbf6531a,sales_ops,True,2026-03-13T12:53:47.149+00:00,2026-03-13T12:58:30.362197+00:00,2,80.0,65.0,50.0,56.0,44.0,92.0,92.0,75.0,developer,0.125,1.0,0.00010583970576561797,0.6666666666666666,0.5111111111111111,0.03737275796798874,0.21666666666666667,0.6000000000000001,0.7083333333333334
95f1f623-8606-4371-8947-ed804456aae0,developer,True,2026-03-12T20:38:15.095+00:00,2026-03-12T20:40:08.39999+00:00,3,30.0,65.0,50.0,69.0,44.0,100.0,100.0,100.0,sales_ops,,,,,,,,,
125816e2-8d79-4b3f-a747-521bdfad992d,receptionist,True,2026-03-15T14:53:02.652+00:00,2026-03-15T14:56:01.387554+00:00,4,55.0,60.0,13.0,94.0,31.0,83.0,83.0,83.0,sales_ops,0.5,0.75,0.00013919579628695215,0.8,0.06666666666666665,0.008788318446932617,0.3,0.6333333333333333,0.5833333333333334
bd237615-1c4c-4717-9d37-7b9a52c06e47,sales_ops,True,2026-03-13T18:34:35.527+00:00,2026-03-13T18:36:30.995976+00:00,3,75.0,70.0,63.0,63.0,44.0,100.0,100.0,83.0,receptionist,,,,,,,,,
bf56dfd7-83dc-4604-b320-04a33ad10b06,sales_ops,True,2026-03-13T13:05:32.161+00:00,2026-03-13T13:09:35.658137+00:00,5,,,,,,,,,,0.75,0.5,0.00013831976070681398,0.7333333333333333,0.33333333333333337,0.014721585507085832,0.11666666666666665,0.7999999999999999,0.7166666666666667
7171a598-3f14-458f-a789-adf146404838,receptionist,True,2026-03-17T14:01:25.516+00:00,2026-03-17T14:03:18.693306+00:00,3,30.0,60.0,25.0,56.0,44.0,75.0,92.0,100.0,sales_ops,0.75,0.9,0.00015903624038327734,0.7,0.23333333333333334,0.012100360639347621,0.3666666666666667,0.5333333333333333,0.5916666666666667
3bb1c395-d475-4149-9182-bef1ff47d15f,sales_ops,True,2026-03-13T14:09:21.095+00:00,2026-03-13T14:11:43.493699+00:00,4,,,,,,,,,,,,,,,,,,
1b380868-63e3-4e1b-b106-152416e05dbb,sales_ops,True,2026-03-13T21:20:15.742+00:00,2026-03-13T21:23:10.865266+00:00,3,65.0,60.0,38.0,69.0,31.0,100.0,100.0,100.0,sales_ops,0.75,0.25,0.00010620220900594733,0.9333333333333333,0.022222222222222254,,0.11666666666666665,0.7999999999999999,0.7166666666666667
1dbd3e82-0bcd-4485-a6ff-08a207b17d38,sales_ops,True,2026-03-13T14:16:22.503+00:00,2026-03-13T14:19:44.121619+00:00,4,65.0,80.0,50.0,50.0,56.0,100.0,100.0,100.0,receptionist,0.75,0.8333333333333333,0.000140424784974548,,,,,,
4412d3e8-0fd6-44ac-b0fd-2d4fc55f8dcd,sales_ops,True,2026-03-16T15:08:35.364+00:00,2026-03-16T15:12:29.540949+00:00,3,95.0,40.0,69.0,56.0,56.0,67.0,67.0,83.0,developer,0.625,0.875,7.378320548942018e-05,0.9333333333333333,0.5333333333333333,0.05371182872064052,0.11666666666666665,0.7999999999999999,0.7166666666666667
3b5e7f26-d667-4679-84c5-8cb8f9e11ed1,receptionist,True,2026-03-16T17:03:01.494+00:00,2026-03-16T17:05:36.51217+00:00,5,100.0,85.0,100.0,50.0,56.0,67.0,92.0,83.0,receptionist,0.375,0.29166666666666663,0.00017792802811262843,0.8666666666666667,0.37777777777777777,0.05887607677853902,0.11666666666666665,0.7999999999999999,0.7166666666666667
8812d715-2437-452f-9f08-89a9b7de6222,sales_ops,True,2026-03-13T11:50:16.183+00:00,2026-03-13T14:43:50.033228+00:00,4,75.0,85.0,38.0,50.0,81.0,83.0,100.0,100.0,developer,0.375,0.7,0.00016995963458678564,0.13333333333333333,0.7777777777777778,0.01373693909651054,0.16666666666666666,0.7000000000000001,0.725
51ba4fbd-ec10-49b1-b67e-6eb9eb5fda15,developer,True,2026-03-13T21:47:21.723+00:00,2026-03-13T21:49:32.122374+00:00,3,,,,,,,,,,,,,,,,,,
97a4a651-b33c-4978-871e-1e91aaf2bdf0,sales_ops,True,2026-03-17T21:02:41.588+00:00,2026-03-17T21:06:02.966589+00:00,4,85.0,70.0,75.0,63.0,31.0,83.0,100.0,100.0,sales_ops,0.625,0.5416666666666666,0.0001610662586321448,1.0,0.0,,0.15,0.6833333333333332,0.725
515b2474-5968-4564-b620-60a42ecfaef8,developer,True,2026-03-17T18:39:25.24+00:00,2026-03-17T18:40:42.345463+00:00,1,55.0,55.0,50.0,50.0,50.0,75.0,75.0,75.0,sales_ops,0.375,0.4583333333333333,0.0008941544651838605,,,,,,
3125642c-91c9-4248-95c6-6d51ca9b18b2,sales_ops,True,2026-03-16T15:32:19.605+00:00,2026-03-16T15:34:11.030854+00:00,4,50.0,55.0,56.0,63.0,44.0,58.0,75.0,67.0,sales_ops,0.125,0.75,0.0003488118596032265,0.8666666666666667,0.11111111111111116,0.01298368540671307,0.3333333333333333,0.5166666666666666,0.5333333333333333
b701c83a-8878-4490-a5c0-0bf097d5abf6,sales_ops,True,2026-03-13T23:27:07.211+00:00,2026-03-13T23:31:29.889005+00:00,3,60.0,70.0,13.0,69.0,44.0,100.0,100.0,100.0,sales_ops,0.5,0.8333333333333333,0.00012312238364934746,0.8,0.3111111111111111,0.01442089364978783,0.2666666666666667,0.6,0.6333333333333333
1d0ee5c3-89d2-4ff2-950a-92dc63809e1e,developer,True,2026-03-17T15:52:18.945+00:00,2026-03-17T16:30:41.836694+00:00,3,80.0,60.0,50.0,63.0,56.0,92.0,100.0,100.0,developer,0.5,0.75,0.00010275248211464608,0.9333333333333333,0.3555555555555555,0.06112424032617915,0.11666666666666665,0.7999999999999999,0.7166666666666667
e5a89d72-ecd6-4cec-b55e-ceb2f1e81ef3,receptionist,True,2026-03-16T16:06:49.015+00:00,2026-03-16T16:16:16.187764+00:00,2,35.0,70.0,81.0,44.0,50.0,83.0,92.0,83.0,receptionist,0.75,0.8333333333333333,8.789277081960009e-05,1.0,0.5777777777777777,0.0662420405190098,0.11666666666666665,0.7999999999999999,0.7166666666666667
9c3365b6-0abe-45e9-8535-ddbea708e029,receptionist,True,2026-03-16T21:05:25.197+00:00,2026-03-16T21:11:09.722396+00:00,5,,,,,,,,,,,,,,,,,,
f95a6826-5019-47cb-bb49-878a0e2bef42,developer,True,2026-03-17T20:48:44.643+00:00,2026-03-17T20:54:39.250529+00:00,1,75.0,85.0,94.0,75.0,56.0,75.0,100.0,75.0,receptionist,0.625,0.7,0.00011495739391587993,0.6,0.4222222222222223,0.010821417464186642,0.11666666666666665,0.7999999999999999,0.7166666666666667
8c617733-c96e-459a-939f-e2c29142e61c,receptionist,True,2026-03-17T19:26:14.27+00:00,2026-03-17T19:50:44.786024+00:00,4,55.0,75.0,50.0,81.0,56.0,42.0,83.0,58.0,sales_ops,0.5,0.875,8.639682059700203e-05,,,,,,
1dcc0aa3-7df0-4815-ab89-29892d64c043,developer,True,2026-03-17T17:03:47.42+00:00,2026-03-17T17:07:38.690535+00:00,1,80.0,55.0,44.0,56.0,63.0,92.0,100.0,75.0,developer,0.75,0.75,9.61792781745173e-05,1.0,0.11111111111111116,0.032240735599563634,0.3166666666666667,0.6333333333333333,0.6083333333333334
feb5467d-a7f9-4765-ad88-81cfb571fefb,developer,True,2026-03-18T09:44:37.223+00:00,2026-03-18T09:46:26.079413+00:00,2,95.0,50.0,88.0,25.0,75.0,58.0,100.0,67.0,developer,0.375,0.8,0.00013489132817374002,0.7333333333333333,0.2222222222222222,0.040331540602511984,0.16666666666666666,0.7000000000000001,0.6999999999999998
f408cc35-6cb1-4269-b37f-3d793a1b2249,developer,True,2026-03-18T07:50:27.047+00:00,2026-03-18T07:51:49.170692+00:00,4,60.0,30.0,31.0,56.0,63.0,83.0,100.0,58.0,developer,0.75,0.2,0.0002584313218762114,0.9333333333333333,0.11111111111111116,0.022147963702186666,0.3,0.6333333333333333,0.5833333333333334
2cb65b7b-4d54-4ae4-958d-ab087ecbc9ac,receptionist,True,2026-03-18T15:34:09.115+00:00,2026-03-18T16:03:12.379071+00:00,3,25.0,85.0,50.0,88.0,38.0,100.0,100.0,100.0,receptionist,0.625,0.5416666666666666,0.00011484682304975738,0.8666666666666667,0.0444444444444444,0.06927592669941171,0.13333333333333333,0.5833333333333334,0.7000000000000001
be7c2712-f10e-4980-9ae9-532696764a99,receptionist,True,2026-03-18T15:50:53.909+00:00,2026-03-18T15:54:53.652995+00:00,2,60.0,85.0,56.0,50.0,50.0,75.0,75.0,75.0,receptionist,0.875,0.8333333333333333,0.00015058823529411763,0.7555555555555555,0.2740740740740741,0.01569167867056384,0.11666666666666665,0.7999999999999999,0.7166666666666667
edc2c1be-eae8-4a69-819f-5e900a04d41b,receptionist,True,2026-03-18T16:54:06.426+00:00,2026-03-18T16:58:29.955757+00:00,3,75.0,80.0,56.0,44.0,63.0,100.0,92.0,100.0,developer,0.5,0.875,9.392647904852476e-05,0.2,0.6666666666666667,0.013935291935621959,0.23333333333333336,0.7166666666666667,0.625
8ac09617-93d9-4ca7-b876-099d441e29a9,developer,True,2026-03-18T16:44:08.537+00:00,2026-03-18T16:48:51.165417+00:00,1,55.0,85.0,75.0,63.0,50.0,58.0,83.0,83.0,receptionist,0.625,0.7,0.00011391305586011477,0.8,0.3111111111111111,0.06422596051874573,0.23333333333333336,0.7166666666666667,0.625
554a0a5f-7421-4b16-8d30-f0e025f15b57,receptionist,True,2026-03-18T16:53:43.121+00:00,2026-03-18T16:57:55.220361+00:00,3,60.0,85.0,69.0,38.0,69.0,83.0,92.0,75.0,receptionist,0.5,0.5416666666666666,0.0001115666750341673,1.0,0.0888888888888889,0.032497760785280994,0.11666666666666665,0.7999999999999999,0.7166666666666667
0fe75d11-0622-4dd6-9c48-37b80f4d874d,receptionist,True,2026-03-18T17:16:53.989+00:00,2026-03-18T17:20:49.576136+00:00,5,85.0,50.0,25.0,75.0,75.0,100.0,100.0,100.0,developer,0.5,0.6666666666666666,9.774693318997116e-05,0.8666666666666667,0.1333333333333333,0.08708282906136182,0.09999999999999999,0.7000000000000001,0.6916666666666668
81ec818a-d583-42b1-a276-525cf80342fa,sales_ops,True,2026-03-18T18:22:09.032+00:00,2026-03-18T18:24:12.72305+00:00,4,,,,,,,,,,,,,,,,,,
e8414017-3c9f-4564-823c-78810999fed8,receptionist,True,2026-03-18T18:33:21.103+00:00,2026-03-18T18:39:38.5567+00:00,4,70.0,55.0,56.0,38.0,63.0,92.0,92.0,92.0,developer,0.5,0.4583333333333333,0.00012616704516780217,0.9333333333333333,0.0,,0.25,0.6166666666666667,0.6333333333333333
7627ff2a-6316-4a3c-9cfe-df70ff5abb64,developer,True,2026-03-18T18:57:10.686+00:00,2026-03-18T18:58:36.400652+00:00,4,55.0,40.0,88.0,19.0,63.0,92.0,100.0,92.0,sales_ops,0.5,0.7083333333333333,0.00021847775623344348,0.5333333333333333,0.19999999999999996,0.01075115248376909,0.35000000000000003,0.5333333333333333,0.5916666666666667
6a791992-591c-48c4-9a19-afb064635e66,developer,True,2026-03-18T18:59:13.036+00:00,2026-03-18T19:01:54.820874+00:00,4,70.0,55.0,38.0,75.0,38.0,92.0,92.0,75.0,sales_ops,0.625,0.7083333333333333,0.00013514426650449354,1.0,0.0888888888888889,0.008933123471449336,0.16666666666666666,0.7000000000000001,0.725
9b25c176-c0cd-4438-891a-7a1c34e5e907,receptionist,True,2026-03-18T19:21:18.908+00:00,2026-03-18T19:23:16.723382+00:00,4,60.0,50.0,63.0,63.0,38.0,100.0,92.0,75.0,sales_ops,0.5,0.75,0.00019350313233195462,0.7333333333333333,0.2222222222222222,0.01645057614931814,0.2833333333333333,0.6166666666666667,0.6083333333333333
2a3ba54c-4ce3-436d-a1da-b7037a388de3,developer,True,2026-03-18T20:33:00.447+00:00,2026-03-18T20:35:04.977588+00:00,3,50.0,55.0,56.0,63.0,69.0,92.0,83.0,100.0,sales_ops,0.625,0.875,0.00012903017693263012,0.7333333333333333,0.24444444444444446,0.01610250210288143,0.16666666666666666,0.7000000000000001,0.725
0d3aaf2c-81ce-4357-9d3f-8608d20acc56,developer,True,2026-03-23T08:27:53.087+00:00,2026-03-23T08:29:08.857543+00:00,3,80.0,60.0,19.0,69.0,19.0,42.0,58.0,42.0,developer,0.625,0.45,3.840116739548882e-05,1.0,0.1333333333333333,0.01893999411075019,0.5166666666666666,0.4666666666666666,0.47500000000000003
595c6330-7545-4bde-ba3b-9a258c98771a,receptionist,True,2026-03-22T10:54:57.71+00:00,2026-03-22T10:57:11.740333+00:00,5,75.0,75.0,81.0,50.0,75.0,83.0,100.0,100.0,receptionist,0.75,0.4,0.00011294170796097863,0.9333333333333333,0.0444444444444444,1.0,0.11666666666666665,0.7999999999999999,0.7166666666666667
abeada9f-8162-4ad7-9d00-a0f472306cf1,developer,True,2026-03-18T21:03:03.622+00:00,2026-03-18T21:04:54.332257+00:00,5,40.0,75.0,94.0,13.0,94.0,83.0,92.0,83.0,receptionist,0.625,0.65,0.00019369991041379142,1.0,0.022222222222222254,,0.11666666666666665,0.7999999999999999,0.7166666666666667
1d427c45-76bc-4bf1-9fc8-6c826a5a6195,developer,True,2026-03-23T15:41:51.158+00:00,2026-03-23T15:43:19.073884+00:00,5,60.0,75.0,50.0,38.0,56.0,58.0,67.0,67.0,developer,0.625,0.55,0.00042760168902667166,0.8666666666666667,0.4,0.01992979898660779,0.11666666666666665,0.7999999999999999,0.7166666666666667
bd7a29f6-f2f7-4568-9499-52d4c3cd7679,developer,True,2026-03-23T20:21:01.839+00:00,2026-03-23T20:22:18.278523+00:00,3,60.0,55.0,50.0,50.0,44.0,100.0,100.0,100.0,sales_ops,0.25,0.4,0.0011933174224343676,0.0,0.8888888888888888,0.02073919461099865,0.2833333333333333,0.6166666666666667,0.6083333333333333
44c0253d-d855-41b3-85a8-bc48fa506c2c,receptionist,True,2026-03-18T22:51:13.6+00:00,2026-03-18T22:55:01.095022+00:00,3,70.0,95.0,50.0,56.0,31.0,100.0,42.0,100.0,receptionist,0.5,0.8333333333333333,0.00013666803334700013,0.6,0.19999999999999996,0.016052581051368312,0.13333333333333333,0.6833333333333335,0.6999999999999998
18b9a795-fbd3-444f-b9fc-a2f24d0d6846,receptionist,True,2026-03-22T19:39:27.802+00:00,2026-03-22T19:41:54.134224+00:00,5,50.0,80.0,38.0,56.0,50.0,100.0,100.0,100.0,receptionist,0.5,0.5416666666666666,0.0001779676098949991,0.9333333333333333,0.022222222222222254,,0.16666666666666666,0.7000000000000001,0.6999999999999998
3dc5e1ad-417f-4959-b6d4-b8310ccfe7e8,developer,True,2026-03-22T12:51:37.155+00:00,2026-03-22T12:54:46.686779+00:00,3,90.0,30.0,25.0,75.0,50.0,75.0,83.0,42.0,developer,0.75,0.7,0.00012481472813792027,0.6,0.28888888888888886,0.031103035435882796,0.2833333333333333,0.6333333333333333,0.5666666666666667
35bb3a87-abf2-4745-bf66-21ef7ce9ffb3,developer,True,2026-03-23T15:41:41.765+00:00,2026-03-23T15:43:28.691689+00:00,4,65.0,35.0,75.0,94.0,38.0,33.0,67.0,67.0,developer,0.375,1.0,0.0013518080432578573,0.13333333333333333,0.8,0.011251419472263807,0.11666666666666665,0.7999999999999999,0.7166666666666667
e04d7ca6-0f1f-4536-b43c-2ede46228c1b,developer,True,2026-03-19T11:34:21.929+00:00,2026-03-19T11:35:51.587603+00:00,3,65.0,65.0,25.0,75.0,50.0,75.0,83.0,75.0,sales_ops,0.75,0.75,0.00012422360248447205,0.5333333333333333,0.3555555555555555,0.020283382945355692,0.3333333333333333,0.6333333333333333,0.5666666666666667
fb738062-ddf7-4f3d-b298-e4cd5035e9b8,sales_ops,True,2026-03-23T11:15:18.825+00:00,2026-03-23T11:17:32.742228+00:00,5,35.0,60.0,75.0,75.0,56.0,42.0,67.0,92.0,sales_ops,0.75,0.75,0.00023522493384298736,0.7333333333333334,0.4222222222222222,0.011410378720213596,0.3,0.6333333333333333,0.6416666666666667
4afe6860-52d2-4ac2-bd28-b0c9a8029bb7,receptionist,True,2026-03-22T19:38:48.074+00:00,2026-03-22T19:42:59.705732+00:00,4,20.0,55.0,19.0,75.0,25.0,92.0,100.0,67.0,sales_ops,0.875,0.3333333333333333,6.130362151144079e-05,0.6666666666666666,0.33333333333333337,0.02005770430453303,0.25,0.6166666666666667,0.625
c7da3d85-733e-494d-a923-883989657a16,developer,True,2026-03-22T12:56:18.641+00:00,2026-03-22T12:57:43.951642+00:00,4,90.0,30.0,56.0,75.0,25.0,58.0,75.0,33.0,developer,0.625,0.7083333333333333,0.00021388086835632552,0.8666666666666667,0.2222222222222222,0.054887226252868244,0.5,0.4666666666666666,0.47500000000000003
b3ef7b61-cfbd-4896-a2da-6a1bb9f69042,sales_ops,True,2026-03-19T12:15:16.701+00:00,2026-03-19T12:18:49.743621+00:00,3,55.0,55.0,50.0,75.0,44.0,75.0,83.0,75.0,sales_ops,0.5,0.7083333333333333,0.00011763667911654854,0.8,0.3111111111111111,0.019741790235659498,0.11666666666666665,0.7999999999999999,0.7166666666666667
3342333d-31f4-4e78-a59a-9ac7cc3dc7a5,receptionist,True,2026-03-23T20:15:10.409+00:00,2026-03-23T20:16:30.793309+00:00,3,70.0,65.0,50.0,50.0,50.0,83.0,67.0,83.0,developer,0.375,0.5,0.00016178939066070742,0.6,0.48888888888888893,0.013015254087253503,0.11666666666666665,0.7999999999999999,0.7166666666666667
ac4823d4-88e3-4edf-b3b3-41052ce3da5f,receptionist,True,2026-03-19T12:46:51.595+00:00,2026-03-19T12:48:50.062884+00:00,3,70.0,70.0,25.0,81.0,19.0,100.0,83.0,100.0,developer,0.375,0.55,0.00015912164850027846,0.8666666666666667,0.11111111111111116,0.14201473202245876,0.18333333333333335,0.5833333333333334,0.7083333333333334
0db74ac8-0ead-49cf-8374-4e2ca7276281,receptionist,True,2026-03-22T19:40:15.519+00:00,2026-03-22T19:44:53.602797+00:00,3,75.0,55.0,69.0,50.0,44.0,75.0,83.0,75.0,sales_ops,0.5,0.5833333333333333,0.00010154603843517555,1.0,0.022222222222222254,,0.38333333333333336,0.4166666666666667,0.6083333333333334
5c4d041d-21b6-4856-b3de-149f889c233e,receptionist,True,2026-03-23T21:19:48.545+00:00,2026-03-23T21:21:38.319529+00:00,4,60.0,75.0,63.0,44.0,50.0,67.0,75.0,75.0,receptionist,0.25,0.7,0.00017088905028410305,0.4666666666666667,0.5111111111111111,0.016791582728000957,0.19999999999999998,0.7166666666666667,0.6416666666666667
3724106d-c278-445d-a552-85b801043977,sales_ops,True,2026-03-22T13:07:09.702+00:00,2026-03-22T13:09:22.886581+00:00,3,10.0,80.0,81.0,19.0,75.0,33.0,42.0,100.0,receptionist,0.75,0.9,0.0001052368486825662,0.4666666666666667,0.19999999999999996,0.011842504681662456,0.45,0.21666666666666667,0.5916666666666667
8c35a76c-2545-4794-82e1-958d44734e08,receptionist,True,2026-03-19T15:36:24.837+00:00,2026-03-19T15:39:39.290061+00:00,5,60.0,60.0,38.0,50.0,44.0,67.0,58.0,67.0,developer,0.25,0.41666666666666663,0.0024261002225477724,0.13333333333333333,0.5777777777777777,0.010503777328583366,0.5000000000000001,0.24999999999999997,0.35833333333333334
